window,representation,domain,rank_name,z_m,component,rmse_m_s
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,v,0.9411342464538566
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,w,0.45040096825676673
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,u,1.1373495898934907
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,v,1.0642634775703008
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,w,0.4186425283400426
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,u,1.0383265708588845
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,v,0.9828384028172273
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,w,0.36853030659244335
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,u,0.6753800719125272
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,v,0.7997728515840076
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,w,0.30409624171640437
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,u,0.8128353204501586
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,v,0.59463989469212
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,w,0.10591334383826725
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,u,0.30360127042913376
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,v,0.01067739943686341
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,w,0.058599448458072634
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K3_T1-3,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,500.0,u,3.5433318691279747
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,500.0,v,1.512111537520958
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,500.0,w,0.4531640683166636
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,u,2.5720646841423287
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,v,1.611517013360751
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,w,0.38978268574623615
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,u,1.8062823448370715
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,v,1.5153294807948756
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.27772486618845665
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,u,0.3616624629100694
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.5133140240350537
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.11595742481620536
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,u,0.3066909900453011
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.3651584169772563
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.09064460498204453
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,u,0.5065454205260707
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,v,0.5763435437462544
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,w,0.10744771127525049
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,u,0.5484190397127565
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.3563935631697014
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.039626278673105864
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,u,0.9000341610417841
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,v,0.18110002019980165
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,w,0.0725539495566345
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,500.0,u,0.7098086314742817
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,500.0,v,0.6099596216640757
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,500.0,w,0.10754385482776431
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,u,0.5594560130244051
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,v,0.40900228714475956
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,w,0.12208032731701077
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.4140016006604061
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.2981846997565364
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.13974593188671158
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.34670760415602364
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.4607051261462149
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.16452285366826444
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.28786234554719464
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.33139114895196503
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.1409016222197543
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,u,0.37850620643597754
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,v,0.5241635853832666
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,w,0.14234040122457747
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.673312403263542
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.4286936633324383
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.0662890518233566
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,u,0.07627431349111902
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,v,0.1377435485363474
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,w,0.04663227501334728
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
K3_T1-3,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,w,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,500.0,u,3.5433318691279747
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,500.0,v,1.512111537520958
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,500.0,w,0.4531640683166636
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,u,2.5720646841423287
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,v,1.611517013360751
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,1263.157894736842,w,0.38978268574623615
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,u,1.8062823448370715
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,v,1.5153294807948756
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2026.3157894736842,w,0.27772486618845665
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,u,0.3616624629100694
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,v,0.5133140240350537
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.11595742481620536
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.3066909900453011
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.3651584169772563
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.09064460498204453
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.5065454205260707
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.5763435437462544
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.10744771127525049
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,u,0.5484190397127565
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.3563935631697014
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.039626278673105864
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,u,0.9000341610417841
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.18110002019980165
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.0725539495566345
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K3_T1-3,storm_relative,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,u,3.408646695154156
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,v,2.529043562202653
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2026.3157894736842,w,1.188737045030463
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,u,3.241088803898491
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,v,2.6215741376049673
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,2789.4736842105262,w,0.9687465253298916
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,u,2.7534928879257565
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,v,2.6118825051259127
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,3552.6315789473683,w,0.7708296088429499
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,u,2.200811784318065
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,v,2.4530305960031646
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,4315.78947368421,w,0.5682939324792019
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,u,2.032647009132786
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,v,2.2172057376690875
K3_T2-4,eulerian,A_common_dense,aggressive_temporal,5078.9473684210525,w,0.4180489284323028
K3_T2-4,eulerian,A_common_dense,compact_temporal,2026.3157894736842,u,0.7804125006358211
K3_T2-4,eulerian,A_common_dense,compact_temporal,2026.3157894736842,v,0.9060950715439025
K3_T2-4,eulerian,A_common_dense,compact_temporal,2026.3157894736842,w,0.4789674168388221
K3_T2-4,eulerian,A_common_dense,compact_temporal,2789.4736842105262,u,0.7434562215084376
K3_T2-4,eulerian,A_common_dense,compact_temporal,2789.4736842105262,v,0.8624439853280027
K3_T2-4,eulerian,A_common_dense,compact_temporal,2789.4736842105262,w,0.42029744126378576
K3_T2-4,eulerian,A_common_dense,compact_temporal,3552.6315789473683,u,0.6536402501815127
K3_T2-4,eulerian,A_common_dense,compact_temporal,3552.6315789473683,v,0.8623459848786219
K3_T2-4,eulerian,A_common_dense,compact_temporal,3552.6315789473683,w,0.3572426148233276
K3_T2-4,eulerian,A_common_dense,compact_temporal,4315.78947368421,u,0.5438190955585189
K3_T2-4,eulerian,A_common_dense,compact_temporal,4315.78947368421,v,0.8298298127465251
K3_T2-4,eulerian,A_common_dense,compact_temporal,4315.78947368421,w,0.29063127033575653
K3_T2-4,eulerian,A_common_dense,compact_temporal,5078.9473684210525,u,0.4767355433242337
K3_T2-4,eulerian,A_common_dense,compact_temporal,5078.9473684210525,v,0.7463957142877244
K3_T2-4,eulerian,A_common_dense,compact_temporal,5078.9473684210525,w,0.22782044101981477
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,u,0.05370185385902693
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,v,0.06513466892370356
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2026.3157894736842,w,0.05605986977102782
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,u,0.05546864603155982
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,v,0.0633834153067014
K3_T2-4,eulerian,A_common_dense,moderate_temporal,2789.4736842105262,w,0.0598879947746599
K3_T2-4,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,u,0.05722430012283672
K3_T2-4,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,v,0.06811325064198069
K3_T2-4,eulerian,A_common_dense,moderate_temporal,3552.6315789473683,w,0.058858716029826764
K3_T2-4,eulerian,A_common_dense,moderate_temporal,4315.78947368421,u,0.05434996841312751
K3_T2-4,eulerian,A_common_dense,moderate_temporal,4315.78947368421,v,0.06788290242675725
K3_T2-4,eulerian,A_common_dense,moderate_temporal,4315.78947368421,w,0.056171750898857176
K3_T2-4,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,u,0.04812408324639969
K3_T2-4,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,v,0.06115110223748457
K3_T2-4,eulerian,A_common_dense,moderate_temporal,5078.9473684210525,w,0.05575574626549647
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,u,0.5883681011314883
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,v,0.6747466280846371
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2026.3157894736842,w,0.3196799136700507
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,u,0.5533476570139617
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,v,0.7221675556459642
K3_T2-4,eulerian,A_common_dense,compact_rt_full,2789.4736842105262,w,0.2779755224555461
K3_T2-4,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,u,0.4841636977888288
K3_T2-4,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,v,0.7310042660066832
K3_T2-4,eulerian,A_common_dense,compact_rt_full,3552.6315789473683,w,0.22919481370895572
K3_T2-4,eulerian,A_common_dense,compact_rt_full,4315.78947368421,u,0.38989642609617436
K3_T2-4,eulerian,A_common_dense,compact_rt_full,4315.78947368421,v,0.686256500132963
K3_T2-4,eulerian,A_common_dense,compact_rt_full,4315.78947368421,w,0.17819446638840528
K3_T2-4,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,u,0.28767337473527477
K3_T2-4,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,v,0.5940279320702692
K3_T2-4,eulerian,A_common_dense,compact_rt_full,5078.9473684210525,w,0.1360480167705185
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,u,0.05370185385902693
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,v,0.06513466892370356
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2026.3157894736842,w,0.05605986977102782
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.05546864603155982
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.0633834153067014
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.0598879947746599
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.05722430012283672
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.06811325064198069
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.058858716029826764
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,u,0.05434996841312751
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,v,0.06788290242675725
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,4315.78947368421,w,0.056171750898857176
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,u,0.04812408324639969
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,v,0.06115110223748457
K3_T2-4,eulerian,A_common_dense,moderate_rt_full,5078.9473684210525,w,0.05575574626549647
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,500.0,u,1.737742838992076
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,500.0,v,2.5180920384167713
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,500.0,w,1.060810226083703
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,u,1.5331499538074904
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,v,2.4447960113310363
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,1263.157894736842,w,1.0249119258256114
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,u,2.1155937277615195
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,v,2.7285810967092723
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2026.3157894736842,w,1.0062138074012303
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,u,2.5172863929674834
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,v,2.8718529201878877
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,2789.4736842105262,w,1.0238236637913
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,u,2.5018724767889595
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,v,2.7828695394476406
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,3552.6315789473683,w,0.9088649191006511
K3_T2-4,eulerian,B_structured_missing,aggressive_temporal,4315.78947368421,u,2.3281375440801857
